heldout_label,selection_mode,selection_value,fold_status,c_representation,topology_arm,n_nodes,n_directed_edges,n_seed_events,mean_seed_strength,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,topology_notes
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.11887841477941445,-0.008755872037070456,0.038718583366512016,primary Luke/D12RG normalized readout candidate
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.11887841477941445,-0.018866094186141057,0.04732310300706407,"C12(1,2) with all directed arrows reversed"
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.11887841477941445,0.00660418783612109,0.038485248515873045,degree-matched C12 side-correspondence-broken control
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.11887841477941445,0.006118336392543242,0.03621320217355186,C12 capacity-preserving target-shuffled control
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.11887841477941445,0.011309223591370834,0.04199985657174379,"C10(1,2) neighbouring-cycle control"
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.11887841477941445,-0.016806404074283198,0.04732823833232721,"C11(1,2) neighbouring-cycle control"
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.11887841477941445,0.013730473729919217,0.033487100190712944,"C13(1,2) neighbouring-cycle control"
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.11887841477941445,0.0038947656885651317,0.03282920111606324,"C14(1,2) neighbouring-cycle control"
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,6,0.10491588317597995,0.003276565725366564,0.02989199393714095,12 nodes with no coupling edges
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,6,0.10491588317597995,0.00316722560572071,0.02242735010384383,primary Luke/D12RG normalized readout candidate
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,6,0.10491588317597995,-0.0033894499143076414,0.026583105990701315,"C12(1,2) with all directed arrows reversed"
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,6,0.10491588317597995,-0.009066773378559117,0.013604167011719301,degree-matched C12 side-correspondence-broken control
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,6,0.10491588317597995,0.0041853074091617315,0.009429029982953778,C12 capacity-preserving target-shuffled control
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,6,0.10491588317597995,0.008225875896103664,0.01822043446345744,"C10(1,2) neighbouring-cycle control"
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,6,0.10491588317597995,0.00562705068787966,0.01763973470991958,"C11(1,2) neighbouring-cycle control"
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,6,0.10491588317597995,0.0011330639094576257,0.021368141812882154,"C13(1,2) neighbouring-cycle control"
P23,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,6,0.10491588317597995,-0.008126933615428029,0.016786415875590217,"C14(1,2) neighbouring-cycle control"
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.08327730808062843,-0.009656247844702199,0.021254943114347516,12 nodes with no coupling edges
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.08327730808062843,0.009625449916451275,0.023977329218578203,primary Luke/D12RG normalized readout candidate
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.08327730808062843,-0.0010209868945978173,0.022798852610575963,"C12(1,2) with all directed arrows reversed"
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.08327730808062843,0.005136220761184345,0.019482908943626982,degree-matched C12 side-correspondence-broken control
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.08327730808062843,-0.0028119379287332995,0.01812893122225326,C12 capacity-preserving target-shuffled control
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.08327730808062843,-0.0016823322754503855,0.019883589406251873,"C10(1,2) neighbouring-cycle control"
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.08327730808062843,0.006958801457100886,0.024054833658680497,"C11(1,2) neighbouring-cycle control"
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.08327730808062843,-0.0008709592024558378,0.022765192488354208,"C13(1,2) neighbouring-cycle control"
P24,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.08327730808062843,0.011506731322173988,0.014488447076576701,"C14(1,2) neighbouring-cycle control"
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.09569960044635331,0.0064346655715935815,0.016440583127571098,12 nodes with no coupling edges
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.09569960044635331,0.007795452497376967,0.016824780189722676,primary Luke/D12RG normalized readout candidate
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.09569960044635331,-0.009052278159742994,0.02280703396223333,"C12(1,2) with all directed arrows reversed"
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.09569960044635331,-0.007194436482986001,0.016138573925521486,degree-matched C12 side-correspondence-broken control
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.09569960044635331,0.021407834640411266,0.02394200313001811,C12 capacity-preserving target-shuffled control
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.09569960044635331,0.006144222727051954,0.010721739937276958,"C10(1,2) neighbouring-cycle control"
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.09569960044635331,0.00704794922170945,0.015741519428076202,"C11(1,2) neighbouring-cycle control"
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.09569960044635331,-0.005876944583126753,0.03421636445294141,"C13(1,2) neighbouring-cycle control"
P25,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.09569960044635331,-0.0022773906130286368,0.03222191288089692,"C14(1,2) neighbouring-cycle control"
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.13066068878143872,0.006647242307974424,0.03454363253916995,12 nodes with no coupling edges
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.13066068878143872,0.011652447857060806,0.023932991210002787,primary Luke/D12RG normalized readout candidate
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.13066068878143872,0.0014777918376380026,0.024916423636707704,"C12(1,2) with all directed arrows reversed"
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.13066068878143872,0.0037005009252760943,0.020619566887283728,degree-matched C12 side-correspondence-broken control
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.13066068878143872,0.0202209587714193,0.034178454723336776,C12 capacity-preserving target-shuffled control
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.13066068878143872,0.006367406360309091,0.04417012118805119,"C10(1,2) neighbouring-cycle control"
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.13066068878143872,-0.00035379712452208236,0.02969606495473432,"C11(1,2) neighbouring-cycle control"
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.13066068878143872,0.005076409755448076,0.03595930497845323,"C13(1,2) neighbouring-cycle control"
P26,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.13066068878143872,-0.0009565970458680822,0.017539878462464978,"C14(1,2) neighbouring-cycle control"
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.14861798637206824,0.005781518407055209,0.024000061489242573,12 nodes with no coupling edges
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.14861798637206824,0.013429658799661008,0.02482990907329854,primary Luke/D12RG normalized readout candidate
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.14861798637206824,-0.0035833621739349507,0.03017743877106839,"C12(1,2) with all directed arrows reversed"
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.14861798637206824,-0.004409539477776232,0.02031382634882217,degree-matched C12 side-correspondence-broken control
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.14861798637206824,-0.005876203593744855,0.028905391017144705,C12 capacity-preserving target-shuffled control
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.14861798637206824,-0.004462844241587755,0.025240846631986568,"C10(1,2) neighbouring-cycle control"
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.14861798637206824,0.010305442190091127,0.02279056690240176,"C11(1,2) neighbouring-cycle control"
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.14861798637206824,0.020128029290261338,0.025032467187909076,"C13(1,2) neighbouring-cycle control"
P3,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.14861798637206824,-0.003123765675432435,0.03487494074199679,"C14(1,2) neighbouring-cycle control"
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,6,0.1311559858953852,-0.001036725910529929,0.017286159755764436,12 nodes with no coupling edges
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,6,0.1311559858953852,0.0001917399313444552,0.011490733058617026,primary Luke/D12RG normalized readout candidate
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,6,0.1311559858953852,-0.0038340961121920334,0.012476897879943178,"C12(1,2) with all directed arrows reversed"
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,6,0.1311559858953852,0.003661388275269069,0.01485593266092924,degree-matched C12 side-correspondence-broken control
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,6,0.1311559858953852,0.004490328494587705,0.014679524835152492,C12 capacity-preserving target-shuffled control
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,6,0.1311559858953852,0.009325369796597696,0.015175400464143111,"C10(1,2) neighbouring-cycle control"
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,6,0.1311559858953852,-0.0008926755019595351,0.011937931169960054,"C11(1,2) neighbouring-cycle control"
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,6,0.1311559858953852,0.00014163978874473558,0.01591649435876853,"C13(1,2) neighbouring-cycle control"
P4,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,6,0.1311559858953852,-0.0005228734688749965,0.016074868406188058,"C14(1,2) neighbouring-cycle control"
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,9,0.07861981075663244,0.005778677024695683,0.01548462039952477,12 nodes with no coupling edges
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,9,0.07861981075663244,0.004131940650630065,0.012925924132669504,primary Luke/D12RG normalized readout candidate
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,9,0.07861981075663244,0.008055221298735024,0.011968279918146436,"C12(1,2) with all directed arrows reversed"
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,9,0.07861981075663244,-0.0029264623230552613,0.01562801875688661,degree-matched C12 side-correspondence-broken control
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,9,0.07861981075663244,-0.0059607517593773425,0.009215013422410464,C12 capacity-preserving target-shuffled control
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,9,0.07861981075663244,0.002993069856798068,0.010250584460704851,"C10(1,2) neighbouring-cycle control"
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,9,0.07861981075663244,-0.0040848387049849015,0.014312718200952089,"C11(1,2) neighbouring-cycle control"
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,9,0.07861981075663244,0.0005825258069468189,0.015116937239932241,"C13(1,2) neighbouring-cycle control"
P5,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,9,0.07861981075663244,0.0024309492673632903,0.00851574294157075,"C14(1,2) neighbouring-cycle control"
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.11079367423697628,0.0021586286813209186,0.04174153351324622,12 nodes with no coupling edges
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.11079367423697628,0.000500754379072643,0.02368582529082837,primary Luke/D12RG normalized readout candidate
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.11079367423697628,0.0012941778015527483,0.03245385614439666,"C12(1,2) with all directed arrows reversed"
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.11079367423697628,-0.007523891109580072,0.03263992127831194,degree-matched C12 side-correspondence-broken control
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.11079367423697628,-0.010197470557090454,0.023734419592646425,C12 capacity-preserving target-shuffled control
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.11079367423697628,0.005935172413601587,0.021978957922547934,"C10(1,2) neighbouring-cycle control"
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.11079367423697628,-0.005587796780772955,0.027621680235805978,"C11(1,2) neighbouring-cycle control"
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.11079367423697628,-0.001377883038772769,0.02845540199225268,"C13(1,2) neighbouring-cycle control"
P6,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.11079367423697628,-0.006458984027639084,0.031929455616896044,"C14(1,2) neighbouring-cycle control"
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.14297743697005064,-0.025200693128836434,0.04788888853320442,12 nodes with no coupling edges
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.14297743697005064,0.0072452744446422105,0.03641714610941265,primary Luke/D12RG normalized readout candidate
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.14297743697005064,-0.007974845921688697,0.03173054247275912,"C12(1,2) with all directed arrows reversed"
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.14297743697005064,-0.01884132889412707,0.02904319740648511,degree-matched C12 side-correspondence-broken control
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.14297743697005064,0.007314093337165484,0.03519400957550587,C12 capacity-preserving target-shuffled control
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.14297743697005064,0.012585169811741835,0.05344474288574553,"C10(1,2) neighbouring-cycle control"
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.14297743697005064,0.00346101625785189,0.03539808036537491,"C11(1,2) neighbouring-cycle control"
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.14297743697005064,0.008648040282118182,0.015160554324435516,"C13(1,2) neighbouring-cycle control"
P7,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.14297743697005064,0.0008597579564966762,0.06014585860117085,"C14(1,2) neighbouring-cycle control"
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P8,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P9,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P9,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P9,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
